2.990781311043843038e-01, 1.371720531907293095e-01, -2.342017634777091017e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.839607072368572016e-01, -7.295188489381601027e-01
3.905125823940039931e-01, -6.462370198442661529e-02, -1.051537948312868398e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.133625750712570074e-01, 9.935536858032452123e-01
3.010605896039596496e-01, -3.173171410457503727e-03, -1.489368213231307136e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.113918088362024550e-01, 7.027956277046378819e-01
5.091522083462118875e-01, 1.493379524033153494e-01, -2.325354723973643289e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.739534521939076317e-01, 4.860096330304075063e-01
3.742158809522880825e-01, -7.966690308117309327e-02, -1.256001503874141501e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.657317822066717072e-01, 6.431600405175947888e-01
2.966348280556678763e-01, 1.480761197363673898e-01, -2.062464731153411945e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.437056608207046171e-01, -3.307863747722344927e-01
4.372655313397997290e-01, 1.970680677075897780e-02, -3.965181324522468187e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.672659120695899171e-01, -9.301159873003432832e-01
4.333166509158095647e-01, 9.597211656656962075e-02, -1.127370391311112163e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.629323708347146793e-01, 9.866372395841234155e-01
2.582845625080263385e-01, -7.096728179931406644e-02, -1.443219973153789526e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.453935479836990341e-01, -5.341439403639558492e-01
4.309591992164140128e-01, 6.504848524209461136e-04, -2.143100067074568404e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.868456778566010223e-01, -8.096988022598442525e-01
3.519734512231043055e-01, -8.243071538326207648e-02, -1.298181199650006723e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.973012475419627432e-01, 6.035815774756796426e-01
4.423156195340795516e-01, 1.007630711348299346e-01, -1.927561763375481851e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.502770126605325163e-01, -9.366461521842777138e-01
3.280078321033905175e-01, -4.470662198885276550e-02, -2.165816381186633499e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.982333100194824560e-01, -5.941598074211951186e-02
3.711288790632533696e-01, 1.285012076282514848e-01, -7.036310788189753529e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.609786211114073717e-01, -7.504047324168889865e-01
4.575518120845247783e-01, -1.032959411895120055e-01, -9.051517151915564052e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.999936744024479074e-01, 3.556846228191169312e-03
4.198672245099981382e-01, 3.861938234682033011e-02, -8.002157468168930032e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.404845088932326513e-01, -3.398365614995759731e-01
3.746313503293443592e-01, 7.584763014431458727e-02, -2.910391556011437952e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.160839647018250820e-01, 9.932394037386481633e-01
4.377583649262931642e-01, -1.262542927734094100e-01, -1.092856116376230702e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.639931631219820191e-02, 9.998655221701029383e-01
4.228707744693100956e-01, -1.068974901199667704e-01, -1.144091793385518807e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.959929588543845469e-01, 8.943168293445159789e-02
2.502845838486460472e-01, 1.021835940081929628e-01, -1.038642138213243804e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.479608195369565227e-01, 8.365039989458430414e-01
2.821224569021708040e-01, 9.939009630810063944e-02, -2.008637329128562243e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.147920783588120663e-01, -5.797532829089694362e-01
3.397077351565320202e-01, -1.224145084280601203e-01, -2.385463324401976282e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.588696442762026373e-01, -8.885036013218130524e-01
3.754539879592820872e-01, 9.360846807973249861e-03, -1.124648534048329762e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.999959630892855111e-01, -2.841444198349254817e-03
5.374400817806355146e-01, -4.490004546439052557e-03, -2.487142047569832204e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.570650806411707068e-01, -5.152081594322275304e-01
3.685066890023555031e-01, 7.929331905742062481e-02, -2.383662228363864211e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.911901274421507591e-01, 9.203098848712828461e-01
5.089663684838887647e-01, 1.368624069977659452e-01, -2.157528354501014878e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.972225743159969236e-01, 7.447910629549828188e-02
3.107986874096362317e-01, 8.392852036256123749e-02, -2.009046072279156991e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.920962023986715783e-01, -1.254795807537386343e-01
5.139285831712600006e-01, 6.822664328722527483e-03, -9.526009842529603588e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.339854022763005581e-01, -3.573111645817649284e-01
5.370166965355654964e-01, -5.317040883644064131e-02, -2.973663292757416921e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.811214761831899001e-01, 1.933924739283262306e-01
3.314198464128070287e-01, -1.144498577510432991e-01, -2.267382645601173918e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.307153084681395905e-01, -6.826823111596722615e-01
